date,open,high,low,close,Volume BTC,Volume USD,log_return,pct_return,bitcoin_return,MACD,Signal Line,ha_close,ha_open,ha_high,ha_low,150_day_vol,100_day_vol,50_day_vol,30_day_vol,10_day_vol,7_day_vol,5_day_vol
2018-02-11,8553.5,8576.42,7824.48,8073.9,5310.48362522,1813225.9375959032,-0.05770391899088936,-0.05607061436838725,33.50739285714341,-1205.7846495735885,-1252.6575902859224,8257.074999999999,8625.64,8625.64,7824.48,0.06213898792342568,0.06985497696084912,0.07065709748268383,0.06977476474299804,0.0856230836281033,0.0923944973496035,0.057581841224480144
2018-02-12,8073.9,8985.0,8070.68,8900.0,5481.20068887,1976600.964616688,0.09741463981877409,0.102317343539058,35.28678231292577,-1099.034939553736,-1221.9330601394852,8507.395,8313.7,8985.0,8070.68,0.06161643372820828,0.0704989067234287,0.0720177648934192,0.07266418642265023,0.09219140948691298,0.06687212233203549,0.06763590936839692
2018-02-13,8900.0,8940.0,8379.0,8519.07,4955.9943183899995,1778143.2419041528,-0.04374409678428022,-0.04280112359550565,35.17409013605502,-1033.262090511931,-1184.1988662139745,8684.5175,8486.95,8940.0,8379.0,0.06175245990224792,0.07065620395157936,0.07219976963999566,0.07271888163750512,0.09223540181776842,0.06361314872614138,0.06883404338150897
2018-02-14,8519.07,9510.0,8519.07,9480.27,8793.4756672,3350564.12082977,0.10690561692019844,0.11282921727371659,36.912598639456384,-893.2786664420037,-1126.0148262595803,9007.1025,8709.535,9510.0,8519.07,0.0623460004874132,0.07121973880764496,0.07149840681759782,0.07624914189528591,0.08991308653415796,0.07119163237163083,0.08133695430395975
2018-02-15,9480.27,10259.29,9353.0,10017.18,9021.30834183,3709143.295030244,0.05508882204609782,0.056634462942511114,40.03189625850408,-730.5948023821802,-1046.9308214841003,9777.435000000001,8999.67,10259.29,8999.67,0.06199000234791691,0.07139012928761382,0.07201860476966165,0.0714478518314718,0.06605921623321585,0.06905821040451372,0.07969168590007376
2018-02-16,10017.18,10307.6,9710.0,10183.63,5442.05155228,2276999.28357983,0.016479910174597334,0.01661645293385952,40.900780612245576,-581.5320051571653,-953.8510582187134,10054.602499999999,9748.725,10307.6,9710.0,0.06182653947757782,0.07125960970152385,0.07165494479059605,0.0714865321999918,0.06082055854500625,0.06789866078647513,0.06413123733961013
2018-02-17,10183.63,11140.45,10039.73,11100.0,4389.14458995,1952699.2966861168,0.08616357922358082,0.08998461255956873,43.69446428571504,-385.0170272155483,-840.0842520180804,10615.9525,10100.404999999999,11140.45,10039.73,0.062166869644538734,0.07159017046824549,0.07287906021735113,0.07338172423586233,0.0614070850225977,0.06903508538047563,0.06176727363592352
2018-02-18,11100.0,11270.0,10150.0,10403.01,6915.5244042,3077147.672922946,-0.06484992096881756,-0.06279189189189187,43.69443197278989,-282.26498435854955,-728.5203984861744,10730.7525,10641.814999999999,11270.0,10150.0,0.06215367763991551,0.07140940226863748,0.07107075729282265,0.07422529263312318,0.06737580408287172,0.07062137803950949,0.06920439169813113
2018-02-19,10403.01,11250.0,10315.0,11166.92,3757.86492146,1705782.1804514627,0.07086064912326823,0.07343163180656366,44.3623843537423,-137.60586264028825,-610.3374913169971,10783.7325,10751.505000000001,11250.0,10315.0,0.062372474697173046,0.07157307221549891,0.07066540790076499,0.07289418552160297,0.06821738050238293,0.06705692475181445,0.060969877494390395
2018-02-20,11166.92,11750.0,11084.99,11206.22,6647.04627152,3179774.0682510133,0.0035131448174597706,0.0035193231437136894,46.912647959184504,-19.56574320130494,-492.1831416938587,11302.0325,10784.965,11750.0,10784.965,0.06230604935185369,0.07105133141604952,0.07050677378160645,0.07061289158403283,0.06706477781884565,0.06003583168463411,0.060836147043834866
2018-02-21,11206.22,11282.53,10248.0,10475.0,11460.799264719999,5130344.165827275,-0.06747751548199743,-0.0652512622454315,44.00637755102118,14.807863119278409,-390.78494073123136,10802.9375,11186.57,11282.53,10248.0,0.06251857607186193,0.07054665660244054,0.06938275309601018,0.07069477801587423,0.068413578827207,0.06243576569138513,0.07314343038007168
2018-02-22,10475.0,10939.9,9740.0,9829.96,10791.5008306,4582577.811454142,-0.06355660083339736,-0.06157899761336524,41.8831054421776,-9.886181650854269,-314.60518891515596,10246.215,10840.61,10939.9,9740.0,0.06259391266623142,0.07088030294084109,0.06969081933778085,0.07162306146130039,0.06838293044802458,0.06553012699634962,0.06094701044048251
2018-02-23,9829.96,10400.0,9595.0,10161.62,6478.1085919100005,2697297.4005249217,0.03318301328381763,0.03373971002933905,40.873693877551766,-2.663496708355524,-252.2168504737959,9996.645,10152.48,10400.0,9595.0,0.0626147105415197,0.07025151238761117,0.06990690265083177,0.07132151417335937,0.06579476470906476,0.06660237419483606,0.060292124454908246
2018-02-24,10161.62,10534.77,9388.97,9697.21,5389.61023398,2237526.162179761,-0.046779662988379975,-0.04570235848221067,40.56761564625929,-34.0212962923415,-208.57773963750503,9945.6425,9995.79,10534.77,9388.97,0.062473116328585494,0.07006821108133596,0.06792189367505558,0.07170441205722598,0.0596806092200147,0.05538516737848534,0.043673134882730724
2018-02-25,9697.21,9870.0,9290.0,9595.0,3385.32448764,1353655.8338723714,-0.01059608581057861,-0.010540145052030341,39.15727210884432,-66.355170082732,-180.13322572655042,9613.0525,9929.415,9929.415,9290.0,0.062483572826177274,0.07003252236267932,0.06784562371365793,0.07172129954566869,0.056791016609635404,0.05171074360074689,0.04161669216709218
2018-02-26,9595.0,10433.88,9399.0,10300.0,5555.78774176,2337020.978910731,0.07090176577592679,0.07347576862949452,40.45499829932052,-34.692476669702955,-151.04507591518092,9931.97,9646.105,10433.88,9399.0,0.06271113907345256,0.07036584351343567,0.06843756306264494,0.07289012703540515,0.06160013292545411,0.051722661935299265,0.055915856967352254
2018-02-27,10300.0,10850.0,10117.0,10562.46,5542.1871036600005,2443644.767382461,0.025162310458282874,0.025481553398058167,43.06693877551106,11.44681277548807,-118.54669817704713,10457.365,9947.5,10850.0,9947.5,0.06268955102567161,0.07033256979742958,0.067914110378024,0.07292063456363135,0.05441825034836264,0.0533437530816268,0.04532413102963792
2018-02-28,10562.46,11050.0,10260.85,10296.86,6014.86492478,2657891.388397412,-0.025467211304754215,-0.025145657356335414,43.22264965986481,26.277916326273044,-89.5817752763831,10542.5425,10431.23,11050.0,10260.85,0.06274536144737601,0.07036914708847299,0.06785156850946386,0.07263931550931406,0.051069186703985116,0.04795027894159992,0.04695308128094002
2018-03-01,10296.86,11100.0,10200.0,10900.95,5126.62174874,2287794.938362384,0.05701094701142173,0.058667399576181486,43.52448809523895,85.78777903613445,-54.507864413879595,10624.4525,10429.66,11100.0,10200.0,0.06287951007697638,0.07054601835470156,0.06825625396750755,0.07079669246588458,0.04888153336045505,0.044220109537890386,0.04260117560290322
2018-03-02,10900.95,11200.0,10779.44,11027.77,4002.5062866000003,1833227.4217199525,0.0115666955406186,0.011633848426054583,44.84532823129343,141.55137199643832,-15.296017131816015,10977.04,10598.905,11200.0,10598.905,0.0628392623280656,0.07054241678220598,0.06657739127888267,0.07079983463276067,0.04903814373821838,0.04350149963898265,0.03906342952667431
2018-03-03,11027.77,11484.98,11026.91,11433.72,1842.51392554,870700.9006885522,0.03615024723275005,0.036811612864613506,46.31982993197374,216.01115141552145,30.96541657765148,11243.345000000001,10964.36,11484.98,10964.36,0.06283928225938638,0.0705304464374279,0.06655583507334153,0.06755434676948215,0.04447833049746537,0.03553505189714697,0.03124448599011812
2018-03-04,11433.72,11500.0,11060.01,11467.19,1875.63432405,880813.1263115015,0.002923030030765501,0.002927306248535137,45.897979591837675,274.5568914000942,79.68371154214003,11365.230000000001,11230.744999999999,11500.0,11060.01,0.06282694290915956,0.07050502661469323,0.06644080594658475,0.06737076122981615,0.037052505440746786,0.033646176699019356,0.03213939441026775
2018-03-05,11467.19,11650.01,11400.0,11400.01,2941.6916946,1413655.7905160014,-0.005875681611627358,-0.00585845355313728,46.97321258503498,311.93811912134333,126.13459305798071,11479.3025,11450.455,11650.01,11400.0,0.06283767394927234,0.07022026437149635,0.06623313956523583,0.06716691187931696,0.03707795173915484,0.027976918344254045,0.02647843346801163
2018-03-06,11400.01,11401.64,10563.93,10696.87,5101.56613441,2325696.16640335,-0.0636630572829779,-0.06167889326412866,44.95451190476282,281.57961526623694,157.22359749963198,11015.612500000001,11433.6,11433.6,10563.93,0.0630952073087486,0.07031253696754947,0.06678035270580325,0.0644295432488801,0.04007223657970631,0.03951528580322177,0.036350237345999466
2018-03-07,10696.87,10898.99,9375.0,9884.26,10311.460177429999,4305395.810679364,-0.07900758239006046,-0.07596708195948913,42.35390986394642,189.76198842515623,163.73127568473683,10213.78,11048.44,11048.44,9375.0,0.06340808532287752,0.07061064820988405,0.06363793042125747,0.05871139817528397,0.04838272188125718,0.04897363153691853,0.04695692882360134
2018-03-08,9884.26,10100.0,9050.0,9295.77,8782.34014504,3485371.7885983977,-0.061384134940978274,-0.059538093898784505,39.51140136054503,68.71750029125906,144.7285206060413,9582.5075,10290.565,10290.565,9050.0,0.06360613081807995,0.07086405388142761,0.06415415501885369,0.056975458042237324,0.04536049438804773,0.04352615107700598,0.035894772152813476
2018-03-09,9295.77,9409.21,8370.0,9257.0,11147.3372734,4122600.887390226,-0.0041794358939565976,-0.004170714206569271,36.3564659863953,-29.993793834059034,109.78405771802123,9082.994999999999,9590.015,9590.015,8370.0,0.06361056590861613,0.07085394488562519,0.06414724860936971,0.05688620301511704,0.04377819792879574,0.04189001792215496,0.03385380062866987
2018-03-10,9257.0,9515.21,8731.0,8769.2,4587.69258321,1765245.8587526812,-0.05413443993020096,-0.05269525764286478,37.70213945578306,-145.90271323328125,58.646703527760735,9068.1025,9276.385,9515.21,8731.0,0.06379161462722556,0.07105711690316785,0.06445515083313104,0.05620163873448565,0.045513608665305065,0.032972093034961965,0.027413356289910883
2018-03-11,8769.2,9772.42,8544.95,9530.94,4584.32059154,1771741.8348871097,0.08329776653371192,0.08686539251014913,37.10588775510276,-174.2862516431178,12.06011249358503,9154.3775,9013.1,9772.42,8544.95,0.06332982100573245,0.07090944601350051,0.06388658608876448,0.05730793416764871,0.05111296240623588,0.05659279813553684,0.06600998171027207
2018-03-12,9530.94,9898.0,8760.0,9110.39,7419.208796100001,2870339.745980868,-0.045127828234251904,-0.04412471382675802,38.47179081632727,-228.0860466748327,-35.969119340098516,9324.8325,9150.07,9898.0,8760.0,0.06340887804355153,0.07105308994371122,0.06272058046631583,0.057877006233553734,0.05126914164407112,0.05631464168148306,0.06071716711030803
2018-03-13,9110.39,9500.0,8850.0,9146.52,6454.14687632,2456636.274579062,0.003957958621257068,0.003965801683572385,37.33844897959254,-264.7554468088001,-81.72638483383884,9151.7275,9320.665,9500.0,8850.0,0.06337860025859976,0.07098572245058773,0.06212507581621243,0.05676631003939907,0.04835506725872586,0.0556583488975759,0.05541176849468278
2018-03-14,9146.52,9366.16,7932.65,8198.82,9275.9742729,3300810.2243509926,-0.10938323759935668,-0.10361317747077585,35.7113537414973,-366.0678777193589,-138.59468341094285,8661.0375,9128.455,9366.16,7932.65,0.06396962237600738,0.07163255550323254,0.06377788729856891,0.057130119112094875,0.053908763361034305,0.06095357357084554,0.07179532957652751
2018-03-15,8198.82,8416.92,7675.35,8266.99,10305.04203352,3463773.4854065045,0.008280235164929216,0.00831461112696706,33.14409013605509,-435.83393751857693,-198.04253423246968,8139.519999999999,8672.67,8672.67,7675.35,0.06396908128599657,0.07163715189679351,0.06335933452047293,0.05660529010383665,0.054841352046383775,0.05988676954527236,0.07042886394990326
2018-03-16,8266.99,8607.11,7900.01,8265.81,6591.68406506,2280827.3671172475,-0.00014274654045336069,-0.00014273635265075815,33.89459523809591,-485.6213184151893,-255.55829106901362,8259.98,8232.904999999999,8607.11,7900.01,0.06391742167647485,0.06945359808870201,0.06331866315692629,0.05248549857929762,0.054375154017152295,0.06002808399286465,0.047670950215578496
2018-03-17,8265.81,8350.0,7737.49,7870.99,4360.77980371,1460845.7784897902,-0.048943881427799915,-0.0477654337566433,32.969717687075466,-550.5899921271757,-314.56463128064604,8056.072499999998,8266.4,8350.0,7737.49,0.06405669271770682,0.06507187140666627,0.06362045570724528,0.051836820389938115,0.05206922672238603,0.05953201690322792,0.04802213119829414
2018-03-18,7870.99,8297.0,7319.0,8197.29,9683.53888579,3103865.7698234525,0.040619763169290175,0.04145603030876689,31.3569081632659,-569.1872152106171,-365.48914806664027,7921.07,8068.4,8297.0,7319.0,0.06411132775013945,0.06510491741848494,0.06381713371765124,0.052417296754019425,0.05359839649275773,0.048115823906658355,0.056423269907452646
2018-03-19,8197.29,8744.68,8119.7,8599.01,8474.7058967,2960756.099737853,0.047843468511805154,0.04900643993319735,34.077799319728506,-545.2251852593472,-401.43635550518167,8415.17,8034.14,8744.68,8034.14,0.06410303720563884,0.0649397716995713,0.06415200876638559,0.05032530055747038,0.05690807543832716,0.053044691867278046,0.03857912055490199
2018-03-20,8599.01,9037.0,8327.35,8904.23,7438.5848211,2691182.626781181,0.0348793643727738,0.03549478370184467,35.22625340136117,-495.8900884569648,-420.3271020955383,8716.8975,8398.150000000001,9037.0,8327.35,0.06415315116813047,0.06503046583344677,0.06414095015168014,0.049780597548796754,0.055665705091783035,0.05541357720994955,0.040135204036087335
2018-03-21,8904.23,9180.0,8755.0,8902.53,6594.02574845,2464315.5198526983,-0.0001909387227281759,-0.00019092049509041305,36.64493197278975,-451.7216782732503,-426.60601733108075,8935.44,8751.619999999999,9180.0,8751.619999999999,0.06414814339931932,0.06418519421573354,0.06253390186040728,0.04760045712316201,0.04725519360840806,0.03334171188846573,0.0401399374562583
2018-03-22,8902.53,9100.0,8494.62,8710.44,6485.98783218,2363750.044171234,-0.021813199768030363,-0.021577012377380377,35.88870408163326,-427.29239190967746,-426.74329224680014,8801.897500000001,8903.380000000001,9100.0,8494.62,0.06416854110322864,0.06408708266219862,0.06258429543281385,0.047640263139881074,0.04573469816697127,0.03576489087467623,0.03030938081945927
2018-03-23,8710.44,8925.01,8288.01,8925.0,6207.75136188,2206758.8936109548,0.024334021429682603,0.024632509953572895,34.859739795918934,-386.16731123269346,-418.6280960439788,8712.115,8806.485,8925.01,8288.01,0.06393403300658254,0.06396774486071134,0.06066949296922511,0.04668400478359758,0.04656914276798181,0.03604493268519882,0.028316596981250074
2018-03-24,8925.0,9000.0,8500.0,8540.33,3002.7976843,1103946.5286069496,-0.044056678925612325,-0.04310028011204483,36.16184863945635,-380.2319652751394,-410.9488698902109,8741.3325,8817.720000000001,9000.0,8500.0,0.06398815921289779,0.06406194904554487,0.0609431070075572,0.04601882348807153,0.034071856274500066,0.03478594368194363,0.032347268095398715
2018-03-25,8540.33,8687.3,8375.5,8457.04,3802.87140386,1349582.842840485,-0.009800418141565518,-0.009752550545470615,34.80918197278968,-377.8928541656587,-404.33766674530045,8515.0425,8732.665,8732.665,8375.5,0.06397535007504321,0.0636886048453789,0.060666450142763714,0.04548243265996153,0.034331780123990026,0.03295567246870954,0.025126409160167795
2018-03-26,8457.04,8495.73,7827.95,8149.46,6902.2138505,2339881.355295711,-0.03704756320960158,-0.03636969909093499,33.46214965986449,-396.29004228027406,-402.7281418522952,8232.545,8498.685000000001,8498.685000000001,7827.95,0.06402845110725504,0.06288287965260284,0.05861615326609006,0.04522630166797831,0.03651916882367056,0.029547039475680655,0.026752934058320302
2018-03-27,8149.46,8221.79,7753.0,7794.46,6505.41661626,2151693.2263843054,-0.044538442455214475,-0.043561168470058136,32.496760204082165,-434.50675613326166,-409.0838647084885,7979.6775,8303.25,8303.25,7753.0,0.06414233572601152,0.06298860326838336,0.054476344983388436,0.04576980287083435,0.03593819523921078,0.02527897242759839,0.029327893890927326
2018-03-28,7794.46,8095.0,7749.53,7941.87,5099.35390915,1677670.954631728,0.018735538968504304,0.01891215042478887,32.310625850340635,-447.73777973735923,-416.81464771426266,7895.214999999999,7971.96,8095.0,7749.53,0.0639232228119518,0.06303723012017155,0.05213749435496785,0.04353714695748877,0.03365571778158796,0.028427569912090413,0.027098894592874897
2018-03-29,7941.87,7965.0,6903.0,7086.6,12113.0483933,3743348.2249940266,-0.11394308703849358,-0.10769126162981761,30.586379251701135,-521.2282081481189,-437.69735980103394,7474.1175,7868.165,7965.0,6903.0,0.06456649540368092,0.06352285851974408,0.054365006634537485,0.04671053579924327,0.04230057503480209,0.045082691066894,0.04717187998173405
2018-03-30,7086.6,7271.9,6600.0,6838.71,11373.385959700001,3249900.467321964,-0.0356065595070431,-0.03498010329353996,28.121687074830344,-592.6409573799328,-468.6860793168138,6949.3025,7514.235000000001,7514.235000000001,6600.0,0.06450989160357508,0.06336818997728028,0.05329357243414778,0.04683927529665637,0.03798955463623738,0.03862150454630509,0.045003014888155286
2018-03-31,6838.71,7242.47,6788.51,6920.5,4842.8535656700005,1415866.0613141402,0.011888903997943089,0.01195985792642179,28.584574829932393,-635.3128155258864,-502.01142655862833,6947.547500000001,6962.655000000001,7242.47,6788.51,0.06441822673288716,0.0632583225274758,0.05255947776338211,0.045138566087647665,0.039063441009930686,0.042500658742235284,0.050970383418602584
2018-04-01,6920.5,7043.5,6442.49,6811.02,5962.8206397,1670841.7183209814,-0.015946132673380416,-0.015819666209088874,27.720736394558234,-670.238598226837,-535.6568608922701,6804.3775,6879.605,7043.5,6442.49,0.06434305707631818,0.06232485652321694,0.05255559850989713,0.04487793753616657,0.03914795728370812,0.04210792551145926,0.05078056207102783
2018-04-02,6811.02,7113.01,6766.84,7049.99,5330.825698,1552690.9525963524,0.03448430970221585,0.0350857874444649,28.528321428571843,-670.9009225853952,-562.7056732308951,6935.215,6865.76,7113.01,6766.84,0.064390032740928,0.06197587186493406,0.05226425041381335,0.044810364374021784,0.040687565881658665,0.048398721680006654,0.05468389428690434
2018-04-03,7049.99,7500.0,7016.87,7418.53,7164.61617775,2190824.4514210154,0.050954725961273234,0.052275251454257377,29.931654761905197,-634.3750408425531,-577.0395467532267,7246.3475,6930.505,7500.0,6930.505,0.06447812123663334,0.06199581384382991,0.050693640653407875,0.04636973370271976,0.04614309288004395,0.05370315013040761,0.03574130000044897
2018-04-04,7418.53,7421.08,6707.5,6794.31,6865.47285858,2011444.550358102,-0.0878954271515525,-0.0841433545459814,28.856658163265724,-648.3238794674753,-591.2964132960765,7085.3550000000005,7234.26,7421.08,6707.5,0.06486130452167319,0.06250505419651,0.051693785917396144,0.04810370776581248,0.05127374118024533,0.059615470580796644,0.0534720396221559
2018-04-05,6794.31,6923.01,6574.3,6777.0,7331.10758906,2057080.237909735,-0.0025509710391997454,-0.002547720077535526,27.57054931972826,-653.2450051198502,-603.6861316608313,6767.155,7106.42,7106.42,6574.3,0.06468547156454474,0.06095328879813972,0.048908786726800345,0.04737182487107509,0.05122119349482283,0.04556877964798388,0.05304401128373989
2018-04-06,6777.0,6848.0,6512.79,6592.94,5937.84537677,1643040.8075804545,-0.027535146625424996,-0.02715951010771734,27.122714285714647,-664.3390493760444,-615.8167152038739,6682.6825,6785.655000000001,6848.0,6512.79,0.06471265860219962,0.060957068303220306,0.04816596604953778,0.04598790814947234,0.05053600280597217,0.0448138094212034,0.05396204492200249
2018-04-07,6592.94,7069.18,6592.94,6895.99,2337.5850845,676159.5447351385,0.044940703715780315,0.045965836182340535,27.996811224490177,-641.2852202391468,-620.9104162109285,6787.762499999999,6684.969999999999,7069.18,6592.94,0.06469298340884475,0.06093720371589319,0.04863845587750407,0.046289220836749245,0.05322992855418903,0.04856122970481266,0.056171751601168524
2018-04-08,6895.99,7100.0,6889.5,7022.72,2494.64874687,727355.8015098973,0.018210524135911364,0.01837734683489977,28.529857142857548,-605.8054940465436,-617.8894317780515,6977.0525,6744.465,7100.0,6744.465,0.06460778230833467,0.060973484238938155,0.04675433531255355,0.04655012451702702,0.04197266801445865,0.048362922534354376,0.049458625104407246
2018-04-09,7022.72,7176.99,6612.35,6771.01,4793.43534247,1362458.0165478683,-0.0365003439911021,-0.03584223776542423,28.125151360544617,-591.1836516557978,-612.5482757536008,6895.7675,6959.355,7176.99,6612.35,0.06433879856812909,0.059737941502271734,0.046262893546034634,0.04609280338228885,0.042053085150476475,0.04853849552076357,0.03346300129576589
2018-04-10,6771.01,6876.33,6651.12,6830.68,2802.31576363,792278.6552558328,0.00877396599906143,0.008812570059710452,27.669578231292927,-568.2306566014431,-603.6847519231693,6782.285,6896.865,6896.865,6651.12,0.06425911583498282,0.0589833649550939,0.04483676504519967,0.04265518548113667,0.04196377655979931,0.04242699653652922,0.03365237954691271
2018-04-11,6830.68,6966.84,6801.68,6939.43,2866.25239397,824171.7411491573,0.015795409192605855,0.015920816082732613,28.069479591837165,-535.09676410471,-589.9671543594775,6884.6575,6800.845,6966.84,6800.845,0.06393107123273761,0.058944619010197326,0.04494038767921091,0.042413479403446,0.041876544452218355,0.028081547013471656,0.029578733697810305
2018-04-12,6939.43,8076.83,6766.18,7920.39,10936.87511956,3447276.381624116,0.13222080845740078,0.1413603134551397,29.98837585034057,-424.7859735263046,-556.9309181928429,7425.7075,6885.055,8076.83,6766.18,0.06422038980635884,0.05973379876216346,0.048939819313515834,0.050426326971048936,0.06040294800312963,0.05885268319635846,0.06617809367059932
2018-04-13,7920.39,8223.58,7732.43,7875.94,7893.78484881,2638887.6923135286,-0.005627904370590988,-0.005612097384093552,32.607862244898456,-337.0651436027538,-512.9577632748251,7938.085,7429.91,8223.58,7429.91,0.06422290162399681,0.059647414893111324,0.048240433475125535,0.04676215829273149,0.059010706573143216,0.05624138601748574,0.0680496866396369
2018-04-14,7875.94,8175.86,7820.67,7998.07,2126.88608573,709467.410155578,0.015387719906755954,0.01550672046765213,32.68591666666716,-254.75423533099365,-461.31705768605883,7967.635,7898.165,8175.86,7820.67,0.06369698476348834,0.0596759569048105,0.0480232845565945,0.04682618186458589,0.04945293024490734,0.05570497410199691,0.059982180830266206
2018-04-15,7998.07,8413.43,7998.07,8357.43,2302.76146895,791683.9112959509,0.04395070099222709,0.04493083956504514,33.542297619048114,-158.6955552282643,-400.7927571944999,8191.75,7937.004999999999,8413.43,7937.004999999999,0.06350103280793275,0.05866341194830087,0.04811392386362483,0.04754074924113326,0.049595608017232444,0.05626710080322592,0.05815733761919866
2018-04-16,8357.43,8415.0,7900.0,8052.27,4734.73687282,1596362.1989591054,-0.03719692430951294,-0.03651361722443381,32.94409013605491,-105.9706570824992,-341.8283371720998,8181.175,8177.75,8415.0,7900.0,0.06354867485772947,0.058714428357499064,0.04834946574101282,0.047182096372710605,0.05070632682426187,0.05639139354326518,0.06802146197973515
2018-04-17,8052.27,8165.07,7820.01,7890.3,3089.04280534,1028745.9163887588,-0.020319882308465258,-0.020114824763700204,32.77894557823179,-76.37501714399332,-288.7376731664785,7981.912499999999,8204.85,8204.85,7820.01,0.0635688613440815,0.05848070547881427,0.047150627504377346,0.046735898197533286,0.05143395683754892,0.05889460168016657,0.031733005813810625
2018-04-18,7890.3,8227.32,7880.0,8167.0,3135.9244633,1057926.692963991,0.03446748742751648,0.035068375093469176,32.89614285714334,-30.244244917027572,-237.03898751658832,8041.155,7971.285,8227.32,7880.0,0.06356987351361473,0.05822362763846316,0.04729317538559741,0.04629683363920151,0.051836428035157,0.05899831700540824,0.035087705036541156
2018-04-19,8167.0,8295.73,8090.0,8269.3,2797.9869149,958543.9261507597,0.01244821778801941,0.012526019346149048,33.5425357142862,14.403445516260035,-186.75050091001867,8205.5075,8028.65,8295.73,8028.65,0.06354849954412967,0.05817249272914855,0.047250043439728336,0.045865729081023134,0.048579395133764386,0.029199675634754767,0.03494855833595793
2018-04-20,8269.3,8932.16,8215.0,8847.07,5266.4748412,1862749.552076834,0.06753646859243963,0.06986927551304227,34.52047959183721,95.30960245953338,-130.33848023610827,8565.8825,8218.15,8932.16,8215.0,0.06377302879902397,0.05853538665421268,0.04757520661335354,0.04768003592085518,0.05064416103015243,0.03688830927055229,0.04262063226555132
2018-04-21,8847.07,9038.0,8602.08,8920.0,3399.01450321,1246255.7918277695,0.0082096158353204,0.008243407139312823,35.94706802721136,163.42924562067856,-71.58493506475091,8851.7875,8558.185,9038.0,8558.185,0.06376679570337755,0.057566600746984845,0.04755625284669591,0.047506229164201004,0.05089331295078627,0.03704976885116475,0.03358207460558784
2018-04-22,8920.0,9017.0,8755.0,8800.0,1495.8642273,553342.3638010399,-0.01354422510775726,-0.013452914798206279,36.26300170068074,205.36424529826218,-16.19509899214829,8873.0,8883.535,9017.0,8755.0,0.06373102549629489,0.057427974612725016,0.04722492454560226,0.04738582475146076,0.032190372660374375,0.03608591902649027,0.031611481460265996
2018-04-23,8800.0,8990.0,8775.0,8933.0,2063.505666737,765613.430874176,0.015000563235541262,0.015113636363636364,36.315164965986845,246.48865535564983,36.34165187741134,8874.5,8860.0,8990.0,8775.0,0.06371291615638368,0.05738307377763856,0.04729348796804034,0.0467216439657897,0.03166160526088208,0.030295919049060982,0.03087125193968943
2018-04-24,8933.0,9740.97,8925.0,9649.99,5164.90099413,2009473.6846457776,0.07720459436122551,0.08026306951751928,38.08346768707532,333.0954306957028,95.69240764106964,9312.24,8866.5,9740.97,8866.5,0.06379554044111196,0.057865797811508336,0.04876556394949726,0.048750992350583486,0.03815985537868745,0.03422784160689961,0.040862262804236334
2018-04-25,9649.99,9762.75,8755.0,8865.01,7596.441115160001,2921850.431486648,-0.08484481152380761,-0.08134516201571189,37.5575476190481,334.5342953559084,143.46078518403738,9258.1875,9291.494999999999,9762.75,8755.0,0.06398625936213766,0.05841051096874765,0.04933141384601939,0.05073557192039978,0.048370786775676466,0.053830771651889944,0.058139888908423094
2018-04-26,8865.01,9315.24,8660.0,9280.95,4477.72933747,1660687.4564733992,0.04585184469112316,0.04691929281523659,36.29321088435424,365.0296531910444,187.77455878543878,9030.3,9257.5,9315.24,8660.0,0.06397568138634153,0.056358874643812895,0.04865596519884261,0.05049666055074848,0.0472197301234032,0.055325829814812086,0.06168226680758371
2018-04-27,9280.95,9368.0,8901.27,8926.0,3278.13260664,1254766.5064693454,-0.038995546041164814,-0.03824500724602554,37.53607823129306,356.44704576055483,221.50905618046198,9119.055,9072.98,9368.0,8901.27,0.06404365171541315,0.056469869578718856,0.048216309486466415,0.051108733632929136,0.049043790894319456,0.05347417040095138,0.06490109281694745
2018-04-28,8926.0,9422.29,8880.01,9343.83,2547.116076583,980740.2612083413,0.04574786622013885,0.046810441407125244,37.73878231292575,378.99187417529356,253.0056197794283,9143.032500000001,9103.475,9422.29,8880.01,0.06414230908852091,0.05666689481214939,0.04865630886763975,0.04696122677062596,0.0497530991485407,0.056087583897229926,0.06768047064398344
2018-04-29,9343.83,9522.12,9176.76,9393.29,2040.43908663,798744.4535808894,0.005279372163715037,0.005293332605580468,38.15315136054482,396.28173262928794,281.66084234940024,9359.0,9134.915,9522.12,9134.915,0.06413854037887833,0.05662892398583782,0.048028958642515926,0.04619129531854807,0.04984022796633725,0.055334525760846194,0.05571304078757421
2018-04-30,9393.29,9440.91,9110.0,9244.38,2588.42190429,1000415.8805489455,-0.015979805278133353,-0.01585280556652692,37.88433503401422,393.4330264877808,304.01527917707637,9297.145,9368.560000000001,9440.91,9110.0,0.0636603350581658,0.055639612751613776,0.046520067628738684,0.046463174849138325,0.046406805211861094,0.056153422735645164,0.03785166167750867
2018-05-01,9244.38,9248.8,8816.08,9059.84,3399.769927077,1272120.728844642,-0.020164339458001248,-0.01996239877633752,36.688629251701265,371.9964273571095,317.611508813083,9092.275000000001,9318.835,9318.835,8816.08,0.06368269292046407,0.05482295435892628,0.04617175967150065,0.04655085514667395,0.04706556669152432,0.046000079378053775,0.032539626431014844
